MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120,RL,37.61536062,16890.51623,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,RRNn,Norm,1Fam,1Story,7,5,2000.075076,1983.325492,Gable,CompShg,VinylSd,AsphShn,None,78.37868733,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1163.795585,1877.18468,Wall,Ex,Y,SBrkr,1645.493467,0,0,1743.247259,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1986.768101,RFn,2,509.319748,Po,Gd,Y,0,65.54144683,36.32533926,0,44.47131095,2.521827397,,,,0,6,2009,WD,Normal,202376.0466
60,RL,86.94319466,12837.77114,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003.588472,1987.562849,Gable,CompShg,CemntBd,VinylSd,None,2.456401054,Gd,TA,PConc,Gd,TA,,GLQ,754.7788452,Unf,0,65.56088456,522.143885,GasA,Fa,Y,SBrkr,809.7988224,781.2497464,8.061070472,1735.81675,1,0,2,1,3,1,Gd,8,Typ,0,Po,BuiltIn,2000.052621,RFn,2,437.9740186,TA,TA,Y,155.7711872,127.5010533,14.5870485,0.679870879,4.016401234,8.823605824,,,,0,6,2006,WD,Normal,155224.5303
190,FV,73.54287907,8103.325878,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1979.385318,1967.930958,Gable,CompShg,VinylSd,CmentBd,Stone,0,TA,TA,CBlock,TA,TA,No,,234.3327925,Rec,548.4350921,308.7797126,1062.221532,GasA,Ex,Y,SBrkr,1306.84221,0,38.55852684,678.771524,0,1,1,0,2,1,TA,5,Typ,0,,Detchd,1964.592997,Unf,1,419.6638997,TA,TA,N,0,0,0,16.12723092,0,0,,GdWo,,280.3786149,7,2009,WD,Normal,74774.13593
60,RL,58.21083697,434.1197175,Pave,,IR2,Lvl,AllPub,FR2,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,1986.289119,1993.478154,Gable,CompShg,HdBoard,HdBoard,BrkFace,247.2761338,TA,TA,PConc,Gd,Gd,No,ALQ,23.28627705,Unf,0,1215.39979,1454.713961,GasA,Gd,Y,SBrkr,1312.928931,0,25.95983839,1099.912269,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1982.053853,,2,531.1577156,TA,Fa,Y,170.3964478,46.07198964,11.46626765,0,0,0,,,,259.2069572,6,2007,COD,Normal,130407.0201
60,RL,58.38629531,14629.14091,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1976.469215,1990.121757,Gable,CompShg,HdBoard,HdBoard,None,82.47787568,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,622.4031538,614.6749023,GasA,Gd,Y,SBrkr,773.3636798,686.2267763,0,1711.903843,0,0,2,1,3,1,TA,6,Typ,1,TA,Basment,1986.644979,Fin,2,280.1128035,TA,TA,N,0,42.99781605,0,0,0,24.95210405,,MnWw,,0,3,2009,WD,Abnorml,217146.1446
20,RL,67.11171033,21090.91389,Pave,,Reg,HLS,AllPub,Corner,Sev,NAmes,Norm,Norm,1Fam,1Story,4,6,1970.352371,1974.485836,Gable,Membran,HdBoard,HdBoard,None,21.18699892,TA,TA,CBlock,TA,TA,No,ALQ,562.8955598,LwQ,197.0285848,452.3632435,400.7494804,GasA,Gd,N,FuseP,721.4843826,0,0,909.8200736,0,0,1,0,2,1,TA,4,Maj2,0,,,2008.516171,Unf,2,583.6501502,TA,TA,Y,122.514804,0,0,6.367567815,0,14.14281282,,,,337.7254401,3,2009,WD,Abnorml,150478.9094
60,RL,51.67525655,6034.847604,Pave,,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007.888984,2005.034637,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,44.99482423,1030.996701,782.1800916,GasA,Gd,Y,SBrkr,761.0029708,413.5784351,0,1633.846929,0,0,2,1,3,1,Ex,7,Min1,1,TA,Attchd,2000.740725,Fin,2,453.3458415,TA,TA,Y,200.1071347,20.68599734,23.07990682,0,0,0,Ex,,,231.7998307,8,2007,WD,Normal,156697.4029
160,FV,68.48341291,2448,Pave,,Reg,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2012.693168,1989.881152,Shed,CompShg,Wd Sdng,AsbShng,Stone,152.3299248,Gd,TA,PConc,Gd,TA,Av,GLQ,334.1215161,Unf,132.2334647,191,777.598269,GasA,Ex,Y,SBrkr,1089.794277,1280.171276,13.82577435,1727.116212,1,0,2,1,2,1,Gd,6,Typ,0,,Detchd,2017.529722,RFn,2,465.4148238,TA,TA,Y,0,59.97970196,0,27.72816151,50.52151746,0,,,,306.401317,10,2008,COD,Normal,142808.1336
40,RL,91.99011216,15522.25903,Pave,,IR1,Lvl,NoSeWa,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2021.208594,2008.653206,Hip,Tar&Grv,MetalSd,VinylSd,BrkFace,485.3495095,Fa,TA,BrkTil,Ex,Gd,,BLQ,70.20092902,GLQ,0,1646.627574,1128.690311,OthW,Ex,Y,SBrkr,1146.910749,1468.702704,0,2487.768371,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,1998.19851,Fin,3,867.0559715,TA,TA,Y,339.3321751,167.5839347,26.83106751,0,0,0,,,,0,7,2006,ConLw,Partial,367321.3772
50,C (all),108.8775525,168.0172855,Grvl,,IR1,Lvl,AllPub,Corner,Sev,IDOTRR,Feedr,RRNn,1Fam,1.5Fin,3,2,1919.679907,1995.061489,Hip,CompShg,CBlock,HdBoard,None,1.339851798,Fa,Po,CBlock,TA,,No,Unf,0,Unf,36.49402594,988.5880019,741.1305345,GasA,TA,N,SBrkr,927.1562418,129.6840946,536.4995675,1499.425673,0,0,1,0,2,1,Fa,6,Typ,0,Po,,,,0,0,,,N,0,28.94046576,173.4939845,0,0,0,,MnPrv,,0,10,2009,COD,Abnorml,65901.67464
20,RL,58.63247701,13980.7712,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965.736421,1963.32422,Hip,CompShg,BrkComm,HdBoard,BrkCmn,0,TA,TA,CBlock,TA,TA,Av,BLQ,233.5825837,,416.000784,359.9957018,947.6615794,Grav,Ex,Y,SBrkr,1210.592511,0,0,1082.255971,0,0,1,0,3,1,TA,5,Typ,1,TA,BuiltIn,1965.049764,Unf,1,387.3039192,TA,TA,N,132.1235163,52.38977181,6.918165659,19.89997964,31.27520669,10.37793949,Ex,,,0,8,2008,WD,Normal,13256.81067
50,RH,61.03250711,7153.882026,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1923.843919,1977.065002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,Ex,Fa,Av,Unf,209.2939473,Unf,0,667.8779752,699.9582662,GasA,Po,Y,SBrkr,679.9766187,172.9084962,0,1229.30371,0,0,1,0,3,1,TA,7,Min2,0,,,,,0,3.281326565,,,N,0,200.9206272,0,0,5.491294377,0,,,,148.9892152,6,2010,WD,Normal,114194.6475
20,RM,47.41513469,1318.488955,Pave,,Reg,HLS,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1988.116759,1986.72596,Gable,CompShg,BrkFace,CmentBd,None,32.8176589,TA,TA,PConc,TA,TA,No,ALQ,604.1522655,Rec,224.4078131,341.0537,474.2034359,GasA,Ex,N,SBrkr,923.4075385,509.4989944,0,1366.120981,0,0,2,0,4,1,Ex,6,Typ,1,TA,Attchd,1983.533885,RFn,1,308.558346,TA,TA,Y,119.4323532,10.00669698,19.43269399,0,2.922258234,0,,GdPrv,,0,7,2006,WD,Normal,77201.27082
40,RM,31.50455027,4218.00075,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Artery,1Fam,SLvl,2,3,1931.369082,1950.777094,Gable,WdShake,CemntBd,AsbShng,None,0,Fa,TA,BrkTil,TA,Fa,No,Unf,34.09219598,Unf,0,280.5754437,187.9077298,Grav,Fa,N,FuseA,729.2032682,0,0,1282.649917,0,0,1,0,1,1,Fa,4,Sev,1,Po,,,,0,0,,,N,2.910016208,37.43858802,0,11.98090875,0,0,,,,0,1,2009,Con,Normal,58918.78143
30,RL,50.54398368,9288.458288,Pave,,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1939.784639,1971.838273,Gable,CompShg,MetalSd,MetalSd,Stone,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,984.0265915,554.2020454,GasA,Po,Y,,769.413085,0,0,1080.817264,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1963.992177,,1,412.7280447,TA,TA,Y,0,0,132.6617022,8.993834117,0,4.632433151,,,,498.7854949,12,2006,COD,Abnorml,42153.27227
160,RM,29.21060493,9551.876114,Pave,,Reg,HLS,NoSeWa,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1991.818805,1962.645229,Gable,WdShngl,MetalSd,MetalSd,None,0,TA,Gd,CBlock,Gd,TA,No,LwQ,124.9139055,ALQ,583.8786139,23,1035.599989,OthW,TA,Y,SBrkr,976.1688014,716.9686879,0,1350.075405,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1969.593141,Fin,2,404.756782,Gd,Po,Y,91.25541418,0,38.7133965,2.237574628,29.25501193,16.67525898,,GdPrv,,0,7,2008,COD,Normal,158615.3274
90,RL,81.54467815,12993.70837,Pave,,Reg,Low,AllPub,Inside,Gtl,Mitchel,PosA,Norm,2fmCon,SFoyer,6,5,1990.686037,2007.673022,Gable,CompShg,Plywood,Brk Cmn,BrkFace,147.2889317,TA,Po,CBlock,Gd,TA,Gd,GLQ,1235.598676,Unf,0,0,914.9993845,GasA,TA,Y,SBrkr,1021.110775,0,39.28924917,1268.838406,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1978.163134,Unf,2,618.4785097,Fa,TA,Y,189.2902122,0,0,17.43409583,20.52103168,0,,,,197.7560202,5,2006,ConLI,Normal,157994.8034
120,RL,41.60806079,8700.504309,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,TwnhsE,SLvl,6,5,1948.692585,1975.671115,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Rec,201.159955,ALQ,42.71420335,784.2245969,613.1863031,GasA,TA,Y,SBrkr,655.8114746,0,0,561.8904289,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1973.819646,Unf,1,117.6292996,Ex,TA,Y,28,13.25608067,27.00902554,0,0,0,Gd,,,0,4,2010,WD,Family,91845.87333
20,RL,57.00878474,5830.224771,Pave,,Reg,HLS,AllPub,Inside,Gtl,MeadowV,PosA,Norm,1Fam,1Story,5,5,1948.297628,1962.681419,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,147.9938034,LwQ,919.3298143,659.7847651,1476.948869,GasA,TA,Y,SBrkr,1422.16233,0,0,855.6557101,1,0,1,1,3,1,TA,6,Typ,0,Fa,Detchd,1939.901871,Unf,1,430.5096136,TA,TA,Y,91.05932079,108.310635,14.6349989,0,64.47103929,21.34715852,,,,0,8,2008,COD,Family,104073.574
160,RH,,2117,Pave,,Reg,Lvl,AllPub,FR2,Mod,Somerst,Norm,Norm,Twnhs,1.5Fin,6,5,1984.505222,1992.130129,Gable,CompShg,MetalSd,MetalSd,BrkFace,201.6609439,Gd,Po,PConc,Gd,TA,No,GLQ,564.5918178,Unf,0,75.56145333,764.1215575,GasA,Ex,Y,SBrkr,732.322452,303.3460008,0,1206.445754,0,0,2,1,3,1,Gd,5,Typ,0,,Detchd,2004.130808,Unf,2,167.2986116,TA,TA,Y,55.49621805,88.11824668,0,0,50.95750071,0,,,,0,6,2010,WD,Normal,224416.1919
50,RL,91.60397342,9974.259476,Pave,,IR1,Lvl,AllPub,Inside,Mod,Timber,RRNn,Norm,1Fam,2Story,5,5,1960.980978,1943.791071,Mansard,CompShg,MetalSd,MetalSd,BrkFace,125.8425906,TA,TA,CBlock,TA,TA,No,BLQ,258.5994049,Unf,0,531.221429,700.0581142,Grav,TA,Y,SBrkr,1146.414599,931.1879737,33.69626469,1833.397952,0,0,1,1,3,1,TA,7,Typ,0,,Attchd,1962.024364,Unf,1,247.3305421,TA,TA,Y,0,59.46184194,0,9.660972716,39.06635681,1.665830421,,GdWo,,354.9997984,7,2007,WD,Normal,68079.2531
30,RL,,15929.26358,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,Duplex,1Story,5,4,1965.585833,1945.824844,Gable,CompShg,HdBoard,HdBoard,BrkFace,84,TA,TA,CBlock,TA,,No,GLQ,8.91577669,Rec,74.40302901,1314.80971,1947.312951,GasA,TA,Y,SBrkr,1986.659821,0,4.511905196,1278.534688,0,1,2,0,6,2,TA,10,Typ,0,Fa,Detchd,1977.788152,Fin,1,324.3004183,TA,TA,Y,102.9115079,0,0,7.834980963,0,3.739573757,,,,177.0797665,11,2007,WD,Normal,94678.41679
190,RL,69.62624034,996.8361826,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,2fmCon,2Story,5,7,1920.688983,2001.427143,Gable,CompShg,Stone,MetalSd,None,5.288007383,TA,TA,CBlock,Gd,TA,Gd,ALQ,1090.371961,Unf,144.25636,144.5513247,826.2155838,GasA,TA,Y,SBrkr,1016.056453,482.962814,0,1209.598003,1,0,1,0,3,1,TA,5,Typ,0,,Basment,,Unf,0,0,,,N,150.988876,0,124.4405519,19.18160049,0,14.77541392,,,,59.18743508,1,2008,WD,Normal,191641.3812
60,FV,87.82084301,9574.839283,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Artery,Norm,2fmCon,2.5Fin,7,5,2017.266509,1996.100751,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,468.3204006,Unf,0,635.3917942,902.6727425,GasA,Ex,Y,SBrkr,1036.430309,1093.546146,36.4543412,1809.206229,0,0,2,1,3,1,Gd,8,Typ,1,Gd,,2014.864504,RFn,2,718.8471499,TA,TA,Y,14.11121128,187.8089147,0,1.11006976,22.15326612,6.608474414,,,,474.8228306,5,2010,WD,Normal,189692.3904
70,RL,56.00124921,3494.861658,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,RRNn,1Fam,2Story,6,6,1921.339219,1945.831253,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,68.889828,TA,TA,Wood,TA,TA,No,Unf,0,Unf,62.34563326,442.6361158,968.6633451,GasA,Ex,Y,FuseA,1200.641318,797.621506,0,1823.459578,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1937.910436,Unf,2,579.621124,TA,TA,Y,73.72004846,57.799715,101.3986726,0,0,12.62336049,,GdPrv,,0,7,2007,WD,Normal,145285.445
45,RL,,10853.91943,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,RRNn,Twnhs,2Story,7,5,1962.015122,1996.859339,Hip,CompShg,Plywood,HdBoard,BrkFace,325.0869949,TA,Ex,CBlock,Fa,TA,Gd,Unf,213.8552263,Unf,0,837.6421675,1085.646373,GasA,Gd,Y,FuseF,1154.574296,1615.396682,0,2239.586461,0,0,2,1,4,1,Gd,8,Mod,1,TA,BuiltIn,2000.810425,Fin,2,693.7004196,Fa,TA,Y,0,10.17202429,10.95217016,0,0,4.330799638,,,,0,11,2006,WD,Normal,239078.3418
20,RL,,14820.70999,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,RRNn,1Fam,1Story,8,5,2008.599476,2005.526622,Hip,CompShg,CemntBd,Other,None,138.2686371,Gd,Po,PConc,Gd,TA,No,GLQ,1256.908672,Unf,0,591.6850692,1577.565785,GasA,Po,Y,SBrkr,1477.275416,203.9501185,14.96524212,1967.611973,1,0,2,0,3,1,Gd,7,Typ,2,Gd,2Types,2019.950034,Unf,3,962.9572326,TA,TA,Y,116.445584,65.30000835,0,0,19.60876614,3.951718913,,MnPrv,,0,7,2008,WD,Normal,235596.9748
60,RL,,24959.27488,Pave,,IR3,Lvl,AllPub,CulDSac,Sev,Gilbert,RRAn,Norm,TwnhsE,2Story,6,5,1979.522697,1997.115494,Flat,CompShg,VinylSd,VinylSd,None,42.33118012,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,7.003316182,483.9726071,815.1667315,GasA,Ex,Y,SBrkr,1097.213363,714.767188,13.14644243,1318.89399,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2004.645042,Fin,2,535.041596,,TA,Y,51.58594871,98.29071436,25.579295,13.76781764,0,0,,,,323.727353,6,2009,WD,AdjLand,105354.5354
90,C (all),59.46755391,7433.216626,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1983.91224,1984.36159,Gable,CompShg,MetalSd,MetalSd,BrkFace,150.6508431,TA,TA,CBlock,TA,TA,Gd,GLQ,750.0497112,Unf,31.09066887,0,991.5364426,GasA,TA,Y,SBrkr,996.9698536,392.3645426,40.33095365,1178.174887,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1987.319743,Unf,2,692.0143117,,TA,Y,90.70133664,30.55367475,17.71750354,10.78538304,7.500724812,0,,,,0,8,2007,WD,Normal,99836.87126
120,RL,,10744.28926,Pave,,IR3,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,1Fam,SLvl,6,6,2001.610653,1966.507056,Gable,CompShg,HdBoard,HdBoard,BrkFace,521.1459263,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,722.3147659,521.2916904,GasA,TA,Y,SBrkr,1631.576226,1198.188861,0,2285.387667,0,0,2,1,3,1,Ex,7,Typ,1,Po,Attchd,1950.177261,RFn,2,496.2883192,TA,TA,N,67.63125241,98.41792381,0,2.343990624,10.30134463,0,,GdPrv,,0,8,2009,COD,Abnorml,192481.2713
60,RL,63.86858197,15920.41674,Pave,,IR1,Lvl,NoSeWa,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1988.716414,2013.132144,Gable,CompShg,BrkComm,VinylSd,None,54.40263755,Ex,Gd,CBlock,Gd,Fa,No,GLQ,460.7051881,Unf,0,108.388717,891.0572086,GasA,Po,Y,,938.2987467,1112.57189,0,1512.766114,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1990.237635,RFn,2,669.0397932,TA,TA,Y,9.986109425,153.7034287,0,0,5.417026273,0,,MnPrv,,429.5570545,5,2007,WD,Normal,224985.0592
50,FV,104.1956653,28992.26149,Pave,Pave,IR2,Lvl,AllPub,Inside,Mod,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1969.22373,1948.548134,Flat,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,586.020941,680.221791,GasA,TA,Y,SBrkr,472.4164102,564.7203036,23.44287213,1033.435212,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1960.955772,Unf,1,541.7732874,TA,TA,Y,84.27677673,30.48279573,132.7520317,0,0,2.165536255,,,,0,8,2008,WD,Normal,116814.3187
20,RL,,16701.05601,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,RRAe,Artery,1Fam,1Story,6,5,1959.273186,1966.475271,Gable,CompShg,BrkFace,BrkFace,None,63.41300185,TA,TA,PConc,TA,TA,No,Rec,166.4199194,LwQ,686.5169625,408.3708851,1446.158821,GasA,TA,Y,SBrkr,1317.515248,16.17016871,0.284414535,1598.175468,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1960.575478,Unf,2,483.5804657,TA,TA,Y,15.91575568,0,46.819232,0,249.148096,0,,,,0,9,2009,WD,Partial,138087.8224
20,RL,,8430.836257,Pave,,IR1,Lvl,AllPub,Corner,Sev,Sawyer,Norm,Norm,1Fam,1Story,5,5,1951.373551,1964.301213,Hip,ClyTile,Wd Sdng,Wd Sdng,BrkFace,187.4258173,TA,TA,CBlock,TA,TA,No,Rec,328.2654302,Unf,0,438.3237376,677.599184,GasA,TA,Y,SBrkr,1202.228769,0,1.38685748,918.4179759,1,0,1,0,3,1,TA,5,Typ,0,,Basment,1973.272435,Unf,2,428.95527,TA,TA,Y,0,0,0,0,4.868083097,0,,,,285.3761893,10,2007,WD,Normal,124050.7641
60,RL,60.48297681,19442.68908,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2014.027337,1999.676882,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Gd,Unf,0,Unf,107.0050961,1011.241749,664.025073,GasA,Ex,Y,FuseP,620.9262579,375.3732442,0,1332.142571,0,0,2,1,3,1,Gd,8,Maj1,1,Gd,Attchd,1989.620294,Unf,2,441.8811228,Po,Gd,Y,45.39919612,19.30292858,58.54674037,0,4.552419208,29.63688448,,,,87.48255425,7,2007,New,Partial,226664.8405
90,RL,80.04301497,14925.66905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,2fmCon,1Story,5,4,1933.637452,1964.325127,Gable,CompShg,HdBoard,VinylSd,,14.97982687,TA,Fa,Stone,TA,TA,Av,GLQ,0,Unf,55.7633495,1927.763109,1666.231594,GasW,TA,Y,SBrkr,1594.076759,0,21.79471123,1310.982492,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1989.127181,Unf,2,641.8791302,TA,TA,Y,84.18484812,0,63.09542768,0,0,0,,MnWw,TenC,0,6,2007,WD,Normal,143376.7523
20,RL,82.83929134,3347.238711,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1957.812709,2006.334289,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.9486324,TA,TA,CBlock,Fa,TA,Gd,ALQ,667.6109053,Unf,0.188347115,286.6092967,1380.32675,GasA,Ex,N,SBrkr,776.1165794,0,28.85068345,898.146512,1,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1987.655253,Unf,2,576.0944994,TA,TA,Y,92.8401876,228.6443156,3.802640953,0,14.56100113,12.85435212,,,TenC,195.3425065,12,2008,ConLw,Normal,198383.9509
20,RL,107.9527543,11732.3189,Pave,,IR1,Lvl,NoSeWa,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006.159059,2017.715107,Shed,CompShg,MetalSd,MetalSd,Stone,22.57924134,Gd,TA,PConc,Ex,TA,No,GLQ,1193.340888,ALQ,0,1214.083838,1897.082656,GasA,Ex,Y,FuseA,1963.237965,33.72006731,29.89848099,1596.59655,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2008.974796,Fin,3,952.602772,TA,TA,Y,151.9563952,209.5255506,0,0,0,0,,,,0,3,2009,COD,Normal,333564.1915
50,RM,85.14623255,20991.90016,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1924.281867,1962.352715,Gable,Tar&Grv,MetalSd,MetalSd,BrkFace,441.0128214,TA,TA,BrkTil,TA,TA,No,Unf,143.3728565,Unf,0,1021.460519,654.0518579,GasA,Ex,N,FuseF,839.7449224,984.7885006,42.41293056,1576.508854,0,0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1955.008531,Unf,1,297.8768468,TA,TA,Y,0,0,31.81223617,0,2.018192438,13.22681805,Ex,,,0,11,2008,WD,Normal,146740.4542
20,RL,114.4225298,12289.44561,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004.682937,2009.446676,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.4734972,Ex,TA,PConc,Ex,TA,Mn,Unf,0,Rec,0,2287.103377,1764.213142,OthW,Ex,Y,SBrkr,1805.746596,183.6166303,0,2019.242866,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2008.344801,RFn,3,1295.216565,TA,Gd,Y,47.43647422,106.6917842,0,33.02759203,0,2.016088027,Gd,MnWw,Othr,0,8,2009,New,Family,184020.191
60,C (all),81.51042575,8587.495713,Pave,Grvl,Reg,Lvl,NoSeWa,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Fin,8,5,2004.024987,2020.6407,Gable,CompShg,VinylSd,VinylSd,BrkFace,462.3488954,Gd,TA,PConc,Ex,TA,Av,Unf,167.1812117,Rec,0,1471.025776,1010.086654,GasA,Ex,Y,SBrkr,1102.677302,1469.000382,0,2747.226951,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,1996.749041,RFn,3,856.5459085,Gd,TA,Y,302.0793632,201.8193646,0,0,0,18.72087333,Fa,,,158.1637385,10,2007,New,Abnorml,309885.0778
160,RL,90.84344434,11112.68644,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,6,7,1934.134241,1946.589097,Gable,Metal,BrkFace,Wd Sdng,None,129.6089998,TA,TA,BrkTil,Gd,TA,No,,358.02027,LwQ,159.4789445,867.5808331,874.879592,GasA,Ex,Y,Mix,934.1000559,845.6009715,23.53743053,1789.175153,0,0,1,1,3,1,TA,6,Typ,1,Gd,,1950.659043,Fin,2,440.9328895,Fa,TA,Y,106.4744927,26.4123811,0,135.5527906,0,27.33053721,,,Gar2,465.9073814,5,2007,WD,Normal,231008.6315
20,RL,58.17026324,3026.083252,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,6,1950.999802,1949.330782,Gable,CompShg,ImStucc,Stucco,BrkFace,160.8263735,TA,TA,CBlock,TA,TA,No,BLQ,445.6188102,Unf,0,254.2393502,1185.254587,GasA,Ex,Y,SBrkr,1139.692356,0,6.514712875,545.6257468,1,0,1,0,2,1,Ex,4,Typ,0,,Attchd,1936.604895,Unf,1,227.2512394,TA,TA,Y,188.4969178,9.662353614,11.96262339,3.783573708,0,2.620305584,,,,72.8990521,10,2006,WD,Abnorml,55858.78734
